sample_id,sample_date,k_daily_mean,no3_daily_mean
Q3,1995-01-31T00:00:00Z,1.02,NA
Q3,1995-02-07T00:00:00Z,1.12,NA
Q3,1995-02-14T00:00:00Z,0.8,NA
Q3,1995-02-21T00:00:00Z,0.9,NA
Q3,1995-02-28T00:00:00Z,0.66,NA
Q3,1995-03-07T00:00:00Z,0.91,NA
Q3,1995-03-14T00:00:00Z,0.77,NA
Q3,1995-03-21T00:00:00Z,0.58,NA
Q3,1995-03-28T00:00:00Z,0.78,NA
Q3,1995-04-04T00:00:00Z,0.7,NA
Q3,1995-04-11T00:00:00Z,0.72,NA
Q3,1995-04-18T00:00:00Z,0.79,NA
Q3,1995-04-25T00:00:00Z,NA,NA
Q3,1995-05-02T00:00:00Z,NA,NA
Q3,1995-05-09T00:00:00Z,NA,NA
Q3,1995-05-16T00:00:00Z,0.67,NA
Q3,1995-05-23T00:00:00Z,0.94,NA
Q3,1995-05-30T00:00:00Z,NA,NA
Q3,1995-06-06T00:00:00Z,NA,NA
Q3,1995-06-13T00:00:00Z,NA,NA
Q3,1995-06-20T00:00:00Z,0.72,NA
Q3,1995-06-27T00:00:00Z,0.66,NA
Q3,1995-07-05T00:00:00Z,0.58,NA
Q3,1995-07-11T00:00:00Z,0.76,NA
Q3,1995-07-18T00:00:00Z,0.75,NA
Q3,1995-07-26T00:00:00Z,NA,NA
Q3,1995-08-01T00:00:00Z,NA,NA
Q3,1995-08-08T00:00:00Z,NA,NA
Q3,1995-08-15T00:00:00Z,NA,NA
Q3,1995-08-22T00:00:00Z,NA,NA
Q3,1995-08-29T00:00:00Z,NA,NA
Q3,1995-09-12T00:00:00Z,NA,NA
Q3,1995-09-19T00:00:00Z,NA,NA
Q3,1995-09-26T00:00:00Z,NA,NA
Q3,1995-10-03T00:00:00Z,NA,NA
Q3,1995-10-10T00:00:00Z,NA,NA
Q3,1995-10-17T00:00:00Z,NA,NA
Q3,1995-10-24T00:00:00Z,NA,NA
Q3,1995-10-31T00:00:00Z,NA,NA
Q3,1995-11-07T00:00:00Z,NA,NA
Q3,1995-11-14T00:00:00Z,NA,NA
Q3,1995-11-21T00:00:00Z,NA,NA
Q3,1995-11-28T00:00:00Z,NA,NA
Q3,1995-12-05T00:00:00Z,NA,NA
Q3,1995-12-12T00:00:00Z,0.8,NA
Q3,1995-12-19T00:00:00Z,0.79,NA
Q3,1995-12-26T00:00:00Z,0.84,NA
Q3,1996-01-02T00:00:00Z,1.1,NA
Q3,1996-01-09T00:00:00Z,0.99,NA
Q3,1996-01-16T00:00:00Z,1.26,NA
Q3,1996-01-23T00:00:00Z,1.21,NA
Q3,1996-01-30T00:00:00Z,1.07,NA
Q3,1996-02-06T00:00:00Z,0.76,NA
Q3,1996-02-13T00:00:00Z,0.76,NA
Q3,1996-02-20T00:00:00Z,1.11,NA
Q3,1996-02-27T00:00:00Z,0.79,NA
Q3,1996-03-05T00:00:00Z,0.84,NA
Q3,1996-03-12T00:00:00Z,1.37,NA
Q3,1996-03-19T00:00:00Z,0.71,NA
Q3,1996-03-26T00:00:00Z,0.78,NA
Q3,1996-04-02T00:00:00Z,0.73,NA
Q3,1996-04-09T00:00:00Z,0.89,NA
Q3,1996-04-16T00:00:00Z,0.8,NA
Q3,1996-04-23T00:00:00Z,0.88,NA
Q3,1996-04-30T00:00:00Z,0.85,NA
Q3,1996-05-07T00:00:00Z,1.12,NA
Q3,1996-05-21T00:00:00Z,0.87,NA
Q3,1996-05-28T00:00:00Z,0.88,NA
Q3,1996-06-04T00:00:00Z,1.18,NA
Q3,1996-06-11T00:00:00Z,0.76,NA
Q3,1996-06-18T00:00:00Z,0.9,NA
Q3,1996-06-25T00:00:00Z,0.79,NA
Q3,1996-07-02T00:00:00Z,0.79,NA
Q3,1996-07-09T00:00:00Z,0.86,NA
Q3,1996-07-16T00:00:00Z,1.31,NA
Q3,1996-07-23T00:00:00Z,1.24,NA
Q3,1996-07-30T00:00:00Z,0.78,115.53
Q3,1996-08-06T00:00:00Z,1.38,NA
Q3,1996-08-13T00:00:00Z,0.93,NA
Q3,1996-08-20T00:00:00Z,1.06,NA
Q3,1996-08-27T00:00:00Z,1.2,NA
Q3,1996-09-03T00:00:00Z,0.83,NA
Q3,1996-09-10T00:00:00Z,0.68,NA
Q3,1996-09-17T00:00:00Z,0.8,NA
Q3,1996-09-24T00:00:00Z,0.87,NA
Q3,1996-10-01T00:00:00Z,1.12,NA
Q3,1996-10-08T00:00:00Z,1.22,NA
Q3,1996-10-15T00:00:00Z,0.65,214.79
Q3,1996-10-22T00:00:00Z,0.62,231.07
Q3,1996-10-29T00:00:00Z,0.97,317.76
Q3,1996-11-05T00:00:00Z,0.91,209.94
Q3,1996-11-12T00:00:00Z,1.16,177.35
Q3,1996-11-19T00:00:00Z,1.27,231.38
Q3,1996-11-26T00:00:00Z,1.45,228.96
Q3,1996-12-03T00:00:00Z,0.81,240.94
Q3,1996-12-10T00:00:00Z,0.78,238.59
Q3,1996-12-17T00:00:00Z,NA,NA
Q3,1996-12-24T00:00:00Z,0.9,233.01
Q3,1997-01-08T00:00:00Z,0.98,44.35
Q3,1997-01-14T00:00:00Z,0.73,246.55
Q3,1997-01-21T00:00:00Z,0.79,236.28
Q3,1997-01-28T00:00:00Z,0.88,220.14
Q3,1997-02-04T00:00:00Z,0.94,224.95
Q3,1997-02-11T00:00:00Z,0.78,202.48
Q3,1997-02-18T00:00:00Z,0.63,314.58
Q3,1997-02-25T00:00:00Z,0.96,200.26
Q3,1997-03-04T00:00:00Z,0.67,187.85
Q3,1997-03-11T00:00:00Z,0.72,228.63
Q3,1997-03-18T00:00:00Z,0.81,198.2
Q3,1997-03-25T00:00:00Z,NA,NA
Q3,1997-04-01T00:00:00Z,0.83,209.58
Q3,1997-04-08T00:00:00Z,1.12,NA
Q3,1997-04-15T00:00:00Z,1.15,203.13
Q3,1997-04-22T00:00:00Z,1.06,194.99
Q3,1997-04-29T00:00:00Z,0.79,179.74
Q3,1997-05-06T00:00:00Z,1.09,218.51
Q3,1997-05-13T00:00:00Z,0.77,NA
Q3,1997-05-20T00:00:00Z,0.97,194.06
Q3,1997-05-27T00:00:00Z,1.46,124.32
Q3,1997-06-03T00:00:00Z,0.9,113.21
Q3,1997-06-10T00:00:00Z,0.14,59.77
Q3,1997-06-17T00:00:00Z,1.1,222.94
Q3,1997-06-24T00:00:00Z,0.7,105.29
Q3,1997-07-01T00:00:00Z,0.74,166.85
Q3,1997-07-08T00:00:00Z,0.65,139.36
Q3,1997-07-15T00:00:00Z,0.75,160.25
Q3,1997-07-23T00:00:00Z,0.68,111.05
Q3,1997-08-01T00:00:00Z,0.7,377.41
Q3,1997-08-05T00:00:00Z,0.67,119.78
Q3,1997-08-12T00:00:00Z,1.75,156.09
Q3,1997-08-19T00:00:00Z,0.93,163.28
Q3,1997-08-26T00:00:00Z,1.29,152.85
Q3,1997-09-02T00:00:00Z,1.83,176.55
Q3,1997-09-09T00:00:00Z,0.88,156.98
Q3,1997-09-16T00:00:00Z,0.69,146.92
Q3,1997-09-23T00:00:00Z,0.76,125.33
Q3,1997-09-30T00:00:00Z,0.73,143.24
Q3,1997-10-07T00:00:00Z,0.8,126.77
Q3,1997-10-14T00:00:00Z,0.91,151.72
Q3,1997-10-21T00:00:00Z,0.75,202.99
Q3,1997-10-28T00:00:00Z,0.65,38.91
Q3,1997-11-04T00:00:00Z,1.46,104.99
Q3,1997-11-11T00:00:00Z,0.99,2.5
Q3,1997-11-18T00:00:00Z,0.73,14.44
Q3,1997-11-25T00:00:00Z,0.12,2.5
Q3,1997-12-02T00:00:00Z,0.71,24
Q3,1997-12-09T00:00:00Z,0.25,64.22
Q3,1997-12-16T00:00:00Z,0.18,NA
Q3,1997-12-23T00:00:00Z,NA,NA
Q3,1997-12-30T00:00:00Z,NA,NA
Q3,1998-01-07T00:00:00Z,0.66,150
Q3,1998-01-13T00:00:00Z,NA,73.85
Q3,1998-01-20T00:00:00Z,0.31,67
Q3,1998-01-27T00:00:00Z,NA,NA
Q3,1998-02-03T00:00:00Z,1.21,241
Q3,1998-02-10T00:00:00Z,NA,69
Q3,1998-02-17T00:00:00Z,0.77,103
Q3,1998-02-24T00:00:00Z,0.61,91
Q3,1998-03-03T00:00:00Z,1.14,118
Q3,1998-03-10T00:00:00Z,0.75,68
Q3,1998-03-17T00:00:00Z,1.49,68
Q3,1998-03-24T00:00:00Z,1.05,144
Q3,1998-03-31T00:00:00Z,0.9,127
Q3,1998-04-07T00:00:00Z,0.63,159.94
Q3,1998-04-14T00:00:00Z,0.64,NA
Q3,1998-04-21T00:00:00Z,0.34,18
Q3,1998-04-28T00:00:00Z,0.24,50
Q3,1998-05-05T00:00:00Z,1.62,111.85
Q3,1998-05-12T00:00:00Z,0.61,80.59
Q3,1998-05-19T00:00:00Z,0.35,21
Q3,1998-05-26T00:00:00Z,0.72,180.91
Q3,1998-06-02T00:00:00Z,0.63,79.5
Q3,1998-06-09T00:00:00Z,2.67,5
Q3,1998-06-16T00:00:00Z,0.37,52
Q3,1998-06-23T00:00:00Z,NA,NA
Q3,1998-06-30T00:00:00Z,0.72,75
Q3,1998-07-11T00:00:00Z,2.01,23
Q3,1998-07-14T00:00:00Z,NA,NA
Q3,1998-07-21T00:00:00Z,0.84,2.5
Q3,1998-07-28T00:00:00Z,0.66,170
Q3,1998-08-04T00:00:00Z,0.75,192
Q3,1998-08-11T00:00:00Z,0.66,192
Q3,1998-08-18T00:00:00Z,0.2,2.5
Q3,1998-08-25T00:00:00Z,0.62,144.06
Q3,1998-09-01T00:00:00Z,0.59,79
Q3,1998-09-08T00:00:00Z,0.38,45
Q3,1998-09-15T00:00:00Z,0.39,38
Q3,1998-09-17T00:00:00Z,1.01,107
Q3,1998-09-23T00:00:00Z,1.02,113
Q3,1998-09-26T00:00:00Z,1.09,122
Q3,1998-09-29T00:00:00Z,1.05,172
Q3,1998-10-06T00:00:00Z,0.98,172.5
Q3,1998-10-09T00:00:00Z,1.25,343.5
Q3,1998-10-13T00:00:00Z,1.14,264
Q3,1998-10-16T00:00:00Z,1.17,320.99
Q3,1998-10-20T00:00:00Z,1.34,493.65
Q3,1998-10-27T00:00:00Z,1.24,312.19
Q3,1998-11-03T00:00:00Z,1.41,608.81
Q3,1998-11-10T00:00:00Z,1.63,724.3
Q3,1998-11-17T00:00:00Z,1.18,384.08
Q3,1998-11-24T00:00:00Z,1.14,399.83
Q3,1998-12-01T00:00:00Z,1.23,675
Q3,1998-12-08T00:00:00Z,1.03,262
Q3,1998-12-15T00:00:00Z,0.98,325
Q3,1998-12-22T00:00:00Z,1.1,275.09
Q3,1998-12-29T00:00:00Z,1.23,622.79
Q3,1999-01-05T00:00:00Z,1.11,130.14
Q3,1999-01-12T00:00:00Z,1.09,534.54
Q3,1999-01-19T00:00:00Z,1.1,284.39
Q3,1999-01-26T00:00:00Z,1.02,314.13
Q3,1999-02-02T00:00:00Z,1.08,864.15
Q3,1999-02-09T00:00:00Z,0.87,231.08
Q3,1999-02-16T00:00:00Z,0.92,250.46
Q3,1999-02-23T00:00:00Z,1.03,244.58
Q3,1999-03-02T00:00:00Z,0.94,231.63
Q3,1999-03-09T00:00:00Z,0.85,235.47
Q3,1999-03-16T00:00:00Z,0.8,229.96
Q3,1999-03-23T00:00:00Z,0.86,260.81
Q3,1999-03-30T00:00:00Z,1.02,243.36
Q3,1999-04-06T00:00:00Z,0.83,199.84
Q3,1999-04-13T00:00:00Z,1.06,225.88
Q3,1999-04-20T00:00:00Z,0.91,268
Q3,1999-04-27T00:00:00Z,0.99,18
Q3,1999-05-04T00:00:00Z,1.04,200
Q3,1999-05-11T00:00:00Z,0.91,188
Q3,1999-05-18T00:00:00Z,1.02,151
Q3,1999-05-25T00:00:00Z,0.88,154
Q3,1999-06-01T00:00:00Z,0.93,174.5
Q3,1999-06-08T00:00:00Z,0.95,169
Q3,1999-06-15T00:00:00Z,1,164
Q3,1999-06-22T00:00:00Z,1.02,177
Q3,1999-06-29T00:00:00Z,1.03,45.5
Q3,1999-07-06T00:00:00Z,0.94,168
Q3,1999-07-13T00:00:00Z,0.89,187
Q3,1999-07-20T00:00:00Z,0.86,205
Q3,1999-07-27T00:00:00Z,0.88,205
Q3,1999-08-03T00:00:00Z,0.89,145
Q3,1999-08-10T00:00:00Z,0.88,167
Q3,1999-08-17T00:00:00Z,0.81,151
Q3,1999-08-24T00:00:00Z,0.76,156
Q3,1999-08-31T00:00:00Z,0.72,192
Q3,1999-09-07T00:00:00Z,0.8,170
Q3,1999-09-14T00:00:00Z,0.81,152
Q3,1999-09-21T00:00:00Z,0.78,176
Q3,1999-09-28T00:00:00Z,0.7,70
Q3,1999-10-05T00:00:00Z,0.77,182
Q3,1999-10-12T00:00:00Z,0.78,173
Q3,1999-10-19T00:00:00Z,0.73,208
Q3,1999-10-26T00:00:00Z,0.75,206
Q3,1999-11-02T00:00:00Z,0.98,245
Q3,1999-11-09T00:00:00Z,0.81,188
Q3,1999-11-16T00:00:00Z,1.07,342
Q3,1999-11-23T00:00:00Z,0.74,227
Q3,1999-11-30T00:00:00Z,0.67,254
Q3,1999-12-07T00:00:00Z,0.67,210
Q3,1999-12-14T00:00:00Z,0.68,211
Q3,1999-12-21T00:00:00Z,0.8,186
Q3,1999-12-28T00:00:00Z,0.66,197
Q3,2000-01-04T00:00:00Z,0.71,179
Q3,2000-01-11T00:00:00Z,0.8,206
Q3,2000-01-18T00:00:00Z,0.68,197
Q3,2000-01-25T00:00:00Z,0.66,192
Q3,2000-02-01T00:00:00Z,0.7,187
Q3,2000-02-08T00:00:00Z,0.91,208
Q3,2000-02-15T00:00:00Z,0.7,126
Q3,2000-02-22T00:00:00Z,1.88,NA
Q3,2000-02-29T00:00:00Z,0.69,161
Q3,2000-03-07T00:00:00Z,0.76,159
Q3,2000-03-14T00:00:00Z,0.63,151
Q3,2000-03-21T00:00:00Z,1.33,NA
Q3,2000-03-28T00:00:00Z,0.65,171
Q3,2000-04-04T00:00:00Z,0.69,131
Q3,2000-04-11T00:00:00Z,0.79,109
Q3,2000-04-18T00:00:00Z,0.56,110
Q3,2000-04-25T00:00:00Z,0.58,107
Q3,2000-05-02T00:00:00Z,0.49,83
Q3,2000-05-09T00:00:00Z,0.66,111
Q3,2000-05-16T00:00:00Z,0.73,105
Q3,2000-05-23T00:00:00Z,0.71,108.65
Q3,2000-05-30T00:00:00Z,0.72,107
Q3,2000-06-06T00:00:00Z,0.63,103
Q3,2000-06-13T00:00:00Z,0.71,88
Q3,2000-06-20T00:00:00Z,0.56,114
Q3,2000-06-27T00:00:00Z,0.61,120
Q3,2000-07-05T00:00:00Z,0.68,102.27
Q3,2000-07-11T00:00:00Z,0.67,118
Q3,2000-07-18T00:00:00Z,0.68,107.79
Q3,2000-07-25T00:00:00Z,0.74,111
Q3,2000-08-01T00:00:00Z,0.67,98
Q3,2000-08-08T00:00:00Z,0.74,107
Q3,2000-08-15T00:00:00Z,0.66,103
Q3,2000-08-22T00:00:00Z,0.63,117
Q3,2000-08-29T00:00:00Z,0.64,81
Q3,2000-09-05T00:00:00Z,0.63,83
Q3,2000-09-12T00:00:00Z,0.7,107
Q3,2000-09-19T00:00:00Z,0.7,118
Q3,2000-09-26T00:00:00Z,0.69,126
Q3,2000-10-03T00:00:00Z,0.77,108
Q3,2000-10-10T00:00:00Z,0.73,128
Q3,2000-10-17T00:00:00Z,0.69,149
Q3,2000-10-24T00:00:00Z,0.69,142
Q3,2000-10-31T00:00:00Z,0.71,154
Q3,2000-11-07T00:00:00Z,0.76,158
Q3,2000-11-14T00:00:00Z,0.64,163
Q3,2000-11-21T00:00:00Z,0.66,149
Q3,2000-11-28T00:00:00Z,0.72,NA
Q3,2000-12-05T00:00:00Z,0.79,200
Q3,2000-12-12T00:00:00Z,0.89,214
Q3,2000-12-19T00:00:00Z,0.66,142
Q3,2000-12-26T00:00:00Z,0.58,123
Q3,2001-01-02T00:00:00Z,0.74,208
Q3,2001-01-09T00:00:00Z,0.69,141
Q3,2001-01-16T00:00:00Z,0.73,158
Q3,2001-01-23T00:00:00Z,0.65,141
Q3,2001-01-30T00:00:00Z,0.87,153.5
Q3,2001-02-06T00:00:00Z,0.81,128
Q3,2001-02-13T00:00:00Z,0.6,117
Q3,2001-02-20T00:00:00Z,0.67,140
Q3,2001-02-27T00:00:00Z,0.65,128
Q3,2001-03-06T00:00:00Z,0.69,110
Q3,2001-03-13T00:00:00Z,0.69,93
Q3,2001-03-20T00:00:00Z,0.7,109
Q3,2001-03-27T00:00:00Z,0.71,68
Q3,2001-04-03T00:00:00Z,0.73,86
Q3,2001-04-10T00:00:00Z,0.7,83
Q3,2001-04-17T00:00:00Z,0.62,88
Q3,2001-04-24T00:00:00Z,0.72,106
Q3,2001-05-01T00:00:00Z,0.64,62
Q3,2001-05-08T00:00:00Z,0.92,84
Q3,2001-05-15T00:00:00Z,0.75,78
Q3,2001-05-22T00:00:00Z,0.82,88
Q3,2001-05-29T00:00:00Z,0.74,90
Q3,2001-06-05T00:00:00Z,0.76,84
Q3,2001-06-12T00:00:00Z,0.7,96
Q3,2001-06-19T00:00:00Z,0.7,98
Q3,2001-06-26T00:00:00Z,0.79,106
Q3,2001-07-03T00:00:00Z,0.73,101
Q3,2001-07-10T00:00:00Z,0.68,106
Q3,2001-07-17T00:00:00Z,0.96,132
Q3,2001-07-24T00:00:00Z,0.71,100
Q3,2001-07-31T00:00:00Z,NA,NA
Q3,2001-08-07T00:00:00Z,0.67,87
Q3,2001-08-14T00:00:00Z,0.7,108
Q3,2001-08-21T00:00:00Z,0.79,106
Q3,2001-08-28T00:00:00Z,0.74,66
Q3,2001-09-04T00:00:00Z,0.8,56
Q3,2001-09-11T00:00:00Z,0.75,78
Q3,2001-09-18T00:00:00Z,0.77,87
Q3,2001-09-25T00:00:00Z,0.8,89
Q3,2001-10-02T00:00:00Z,0.75,119
Q3,2001-10-09T00:00:00Z,0.74,90
Q3,2001-10-16T00:00:00Z,0.74,106
Q3,2001-10-23T00:00:00Z,0.68,133
Q3,2001-10-30T00:00:00Z,0.92,135
Q3,2001-11-06T00:00:00Z,1,194.5
Q3,2001-11-13T00:00:00Z,0.64,193
Q3,2001-11-20T00:00:00Z,0.73,136
Q3,2001-11-27T00:00:00Z,0.71,134
Q3,2001-12-04T00:00:00Z,0.73,123
Q3,2001-12-11T00:00:00Z,0.68,136
Q3,2001-12-18T00:00:00Z,0.84,153
Q3,2001-12-26T00:00:00Z,0.39,120
Q3,2002-01-02T00:00:00Z,0.75,206
Q3,2002-01-08T00:00:00Z,0.75,196
Q3,2002-01-15T00:00:00Z,0.62,194
Q3,2002-01-22T00:00:00Z,0.7,178
Q3,2002-01-29T00:00:00Z,0.72,162
Q3,2002-02-05T00:00:00Z,0.95,239
Q3,2002-02-12T00:00:00Z,0.64,162
Q3,2002-02-19T00:00:00Z,0.64,149
Q3,2002-02-26T00:00:00Z,0.72,161
Q3,2002-03-05T00:00:00Z,0.82,146
Q3,2002-03-12T00:00:00Z,0.78,120
Q3,2002-03-19T00:00:00Z,0.77,130
Q3,2002-03-26T00:00:00Z,0.72,120
Q3,2002-04-02T00:00:00Z,0.8,108
Q3,2002-04-09T00:00:00Z,0.73,73.5
Q3,2002-04-16T00:00:00Z,0.7,65
Q3,2002-04-23T00:00:00Z,0.76,NA
Q3,2002-04-30T00:00:00Z,0.67,122
Q3,2002-05-07T00:00:00Z,0.83,87
Q3,2002-05-14T00:00:00Z,0.75,117
Q3,2002-05-21T00:00:00Z,0.74,118
Q3,2002-05-28T00:00:00Z,0.7,79
Q3,2002-06-04T00:00:00Z,0.67,105
Q3,2002-06-11T00:00:00Z,0.68,120
Q3,2002-06-18T00:00:00Z,0.69,106.5
Q3,2002-06-25T00:00:00Z,0.75,110
Q3,2002-07-02T00:00:00Z,0.67,105
Q3,2002-07-09T00:00:00Z,0.63,107
Q3,2002-07-16T00:00:00Z,0.68,122
Q3,2002-07-23T00:00:00Z,0.66,114
Q3,2002-07-30T00:00:00Z,0.67,102
Q3,2002-08-06T00:00:00Z,0.74,134.17
Q3,2002-08-13T00:00:00Z,0.65,116.36
Q3,2002-08-20T00:00:00Z,0.62,104
Q3,2002-08-27T00:00:00Z,0.66,113
Q3,2002-09-03T00:00:00Z,0.53,103
Q3,2002-09-10T00:00:00Z,0.58,122
Q3,2002-09-17T00:00:00Z,0.64,99
Q3,2002-09-24T00:00:00Z,0.64,118
Q3,2002-10-01T00:00:00Z,0.65,116
Q3,2002-10-08T00:00:00Z,0.7,120
Q3,2002-10-15T00:00:00Z,0.66,108
Q3,2002-10-22T00:00:00Z,0.68,88
Q3,2002-10-29T00:00:00Z,0.56,103
Q3,2002-11-05T00:00:00Z,0.54,111
Q3,2002-11-12T00:00:00Z,0.63,113
Q3,2002-11-19T00:00:00Z,0.61,96
Q3,2002-11-26T00:00:00Z,0.62,111
Q3,2002-12-03T00:00:00Z,0.56,126
Q3,2002-12-10T00:00:00Z,0.65,120.5
Q3,2002-12-17T00:00:00Z,0.56,138
Q3,2002-12-24T00:00:00Z,0.66,137
Q3,2002-12-31T00:00:00Z,0.57,138
Q3,2003-01-07T00:00:00Z,0.92,133
Q3,2003-01-14T00:00:00Z,0.97,141
Q3,2003-01-21T00:00:00Z,0.85,146
Q3,2003-01-28T00:00:00Z,0.69,107
Q3,2003-02-04T00:00:00Z,0.69,116
Q3,2003-02-11T00:00:00Z,0.62,112
Q3,2003-02-18T00:00:00Z,0.71,101
Q3,2003-02-25T00:00:00Z,0.76,105
Q3,2003-03-04T00:00:00Z,0.65,113
Q3,2003-03-11T00:00:00Z,0.26,91
Q3,2003-03-18T00:00:00Z,0.65,99
Q3,2003-03-25T00:00:00Z,0.74,93.5
Q3,2003-04-01T00:00:00Z,0.79,103
Q3,2003-04-08T00:00:00Z,0.68,63
Q3,2003-04-15T00:00:00Z,0.83,56
Q3,2003-04-22T00:00:00Z,0.71,121
Q3,2003-04-29T00:00:00Z,0.73,103
Q3,2003-05-06T00:00:00Z,0.34,92
Q3,2003-05-13T00:00:00Z,0.65,108
Q3,2003-05-20T00:00:00Z,0.55,118
Q3,2003-05-27T00:00:00Z,0.75,143
Q3,2003-06-03T00:00:00Z,0.87,135
Q3,2003-06-10T00:00:00Z,0.86,151.5
Q3,2003-06-17T00:00:00Z,0.64,97
Q3,2003-06-24T00:00:00Z,0.79,94.38
Q3,2003-07-01T00:00:00Z,0.78,162
Q3,2003-07-08T00:00:00Z,0.71,146
Q3,2003-07-15T00:00:00Z,0.78,127
Q3,2003-07-22T00:00:00Z,0.86,113
Q3,2003-07-29T00:00:00Z,0.71,115
Q3,2003-08-05T00:00:00Z,0.79,128
Q3,2003-08-12T00:00:00Z,0.77,138
Q3,2003-08-19T00:00:00Z,0.73,112
Q3,2003-08-26T00:00:00Z,0.65,70
Q3,2003-09-02T00:00:00Z,0.5,122
Q3,2003-09-09T00:00:00Z,0.68,141
Q3,2003-09-16T00:00:00Z,0.64,92
Q3,2003-09-23T00:00:00Z,0.69,135
Q3,2003-09-30T00:00:00Z,0.65,125
Q3,2003-10-07T00:00:00Z,0.73,161
Q3,2003-10-14T00:00:00Z,0.75,156
Q3,2003-10-21T00:00:00Z,0.82,188
Q3,2003-10-28T00:00:00Z,0.73,165.5
Q3,2003-11-04T00:00:00Z,0.75,119
Q3,2003-11-12T00:00:00Z,0.78,112
Q3,2003-11-18T00:00:00Z,0.79,93
Q3,2003-11-25T00:00:00Z,0.68,161
Q3,2003-12-02T00:00:00Z,0.64,148
Q3,2003-12-09T00:00:00Z,0.71,125
Q3,2003-12-16T00:00:00Z,0.73,150
Q3,2003-12-23T00:00:00Z,0.76,166
Q3,2003-12-30T00:00:00Z,0.62,145
Q3,2004-01-07T00:00:00Z,0.62,158
Q3,2004-01-13T00:00:00Z,0.86,94.5
Q3,2004-01-20T00:00:00Z,0.79,39
Q3,2004-01-27T00:00:00Z,0.67,2.5
Q3,2004-02-03T00:00:00Z,0.68,160
Q3,2004-02-10T00:00:00Z,0.81,136
Q3,2004-02-17T00:00:00Z,0.84,137
Q3,2004-02-24T00:00:00Z,0.79,147
Q3,2004-03-02T00:00:00Z,0.6,95
Q3,2004-03-09T00:00:00Z,0.7,126
Q3,2004-03-16T00:00:00Z,0.8,76
Q3,2004-03-23T00:00:00Z,0.98,111.75
Q3,2004-03-30T00:00:00Z,0.73,125
Q3,2004-04-06T00:00:00Z,0.74,74
Q3,2004-04-13T00:00:00Z,0.67,110
Q3,2004-04-20T00:00:00Z,0.73,61
Q3,2004-04-27T00:00:00Z,0.78,47.83
Q3,2004-05-04T00:00:00Z,0.76,49.05
Q3,2004-05-11T00:00:00Z,0.77,92.96
Q3,2004-05-18T00:00:00Z,0.81,135
Q3,2004-05-25T00:00:00Z,1.61,158.81
Q3,2004-06-01T00:00:00Z,0.66,83
Q3,2004-06-08T00:00:00Z,0.77,117
Q3,2004-06-15T00:00:00Z,0.87,141
Q3,2004-06-22T00:00:00Z,0.95,113
Q3,2004-06-29T00:00:00Z,0.97,158.93
Q3,2004-07-06T00:00:00Z,1.08,146
Q3,2004-07-13T00:00:00Z,0.77,2.5
Q3,2004-07-20T00:00:00Z,0.83,94
Q3,2004-07-27T00:00:00Z,1.01,114
Q3,2004-08-03T00:00:00Z,0.62,121
Q3,2004-08-10T00:00:00Z,1.59,60
Q3,2004-08-17T00:00:00Z,0.89,128
Q3,2004-08-24T00:00:00Z,0.8,2.5
Q3,2004-09-01T00:00:00Z,0.9,2.5
Q3,2004-09-07T00:00:00Z,0.94,2.5
Q3,2004-09-14T00:00:00Z,0.75,87
Q3,2004-09-21T00:00:00Z,0.48,71
Q3,2004-09-28T00:00:00Z,0.63,149
Q3,2004-10-05T00:00:00Z,0.63,129
Q3,2004-10-12T00:00:00Z,0.57,148
Q3,2004-10-19T00:00:00Z,0.68,154
Q3,2004-10-26T00:00:00Z,1.35,92
Q3,2004-11-02T00:00:00Z,0.62,27.61
Q3,2004-11-09T00:00:00Z,1.06,130
Q3,2004-11-16T00:00:00Z,0.73,68
Q3,2004-11-23T00:00:00Z,1.14,213
Q3,2004-11-30T00:00:00Z,0.97,175
Q3,2004-12-07T00:00:00Z,0.79,74
Q3,2004-12-14T00:00:00Z,0.95,82
Q3,2004-12-21T00:00:00Z,0.62,105
Q3,2004-12-28T00:00:00Z,0.79,2.5
Q3,2005-01-04T00:00:00Z,0.61,124.62
Q3,2005-01-11T00:00:00Z,0.61,126.04
Q3,2005-01-18T00:00:00Z,0.59,127.18
Q3,2005-01-25T00:00:00Z,0.57,134.43
Q3,2005-02-01T00:00:00Z,0.55,124.67
Q3,2005-02-08T00:00:00Z,0.55,124.46
Q3,2005-02-15T00:00:00Z,0.69,114.76
Q3,2005-02-22T00:00:00Z,0.61,110.2
Q3,2005-03-01T00:00:00Z,0.65,104.49
Q3,2005-03-08T00:00:00Z,0.59,106.69
Q3,2005-03-15T00:00:00Z,0.62,114.68
Q3,2005-03-22T00:00:00Z,0.65,104.21
Q3,2005-03-29T00:00:00Z,0.62,89.98
Q3,2005-04-05T00:00:00Z,0.61,77.32
Q3,2005-04-12T00:00:00Z,0.61,76.07
Q3,2005-04-19T00:00:00Z,0.62,67.87
Q3,2005-04-26T00:00:00Z,0.64,70
Q3,2005-05-03T00:00:00Z,0.69,83
Q3,2005-05-10T00:00:00Z,0.71,53
Q3,2005-05-17T00:00:00Z,1.17,105.5
Q3,2005-05-24T00:00:00Z,0.67,72
Q3,2005-05-31T00:00:00Z,0.97,143
Q3,2005-06-07T00:00:00Z,0.75,72
Q3,2005-06-14T00:00:00Z,0.7,93
Q3,2005-06-21T00:00:00Z,0.8,64
Q3,2005-06-28T00:00:00Z,0.72,2.5
